Timestamp start,Timestamp end,Duration,Status,Code,Message,Comment,Service contract category,IEC category,Global contract category,Custom contract category
2022-04-14 14:33:52,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-14 14:33:52,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-14 14:39:05,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-14 14:43:18,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-14 14:43:29,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-14 14:43:59,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-14 15:38:21,2022-04-14 15:39:09,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-14 15:38:21,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-14 15:39:09,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-14 15:39:09,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-14 21:26:30,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-14 21:28:28,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-14 21:28:39,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-14 21:29:09,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-15 02:31:11,2022-04-15 02:31:58,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-15 02:31:11,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-15 02:31:58,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 02:31:58,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 04:52:09,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 04:55:18,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 04:55:29,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-15 04:55:59,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-15 06:00:00,2022-04-15 06:02:18,00:02:18,Stop,710,Battery test,,Operating states  (28),Technical Standby,13 (Int) Operating States,
2022-04-15 06:00:00,-,-,Informational,100030,Brake program 180,,,Technical Standby,,
2022-04-15 06:02:18,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 06:02:18,-,-,Informational,100110,Bypass limit switches,,,Full Performance,,
2022-04-15 06:02:23,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 06:04:23,-,-,Informational,100140,System test 1,,,Technical Standby,,
2022-04-15 06:04:28,-,-,Informational,100150,System test 2,,,Technical Standby,,
2022-04-15 06:04:43,-,-,Informational,100160,System test 3,,,Technical Standby,,
2022-04-15 06:04:58,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 06:08:00,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 06:08:11,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-15 06:08:41,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-15 08:02:22,2022-04-15 08:03:10,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-15 08:02:22,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-15 08:03:10,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 08:03:10,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 08:12:36,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 08:14:50,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 08:15:01,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-15 08:15:31,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-15 08:28:40,2022-04-15 08:29:28,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-15 08:28:40,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-15 08:29:28,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 08:29:28,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 08:57:54,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 08:59:25,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 08:59:35,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-15 09:00:05,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-15 09:45:25,2022-04-15 09:46:12,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-15 09:45:25,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-15 09:46:12,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 09:46:12,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 09:49:40,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 09:52:16,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 09:52:26,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-15 09:52:56,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-15 10:03:06,2022-04-15 10:03:54,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-15 10:03:06,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-15 10:03:54,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 10:03:54,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 10:14:56,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 10:17:10,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 10:17:21,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-15 10:17:51,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-15 10:20:44,2022-04-15 10:21:32,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-15 10:20:44,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-15 10:21:32,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 10:21:32,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 10:31:16,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 10:38:29,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 10:38:40,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-15 10:39:10,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-15 10:49:48,2022-04-15 10:50:36,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-15 10:49:48,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-15 10:50:36,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 10:50:36,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 10:52:53,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 10:54:55,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 10:55:06,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-15 10:55:36,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-15 10:56:24,2022-04-15 10:57:12,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-15 10:56:24,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-15 10:57:12,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 10:57:12,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 11:21:10,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 11:28:21,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 11:28:32,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-15 11:29:02,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-15 11:39:12,2022-04-15 11:40:00,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-15 11:39:12,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-15 11:40:00,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 11:40:00,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 12:01:51,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 12:05:58,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 12:06:08,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-15 12:06:38,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-15 12:22:55,2022-04-15 12:23:43,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-15 12:22:55,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-15 12:23:43,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 12:23:43,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 12:32:57,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 12:34:16,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 12:34:27,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-15 12:34:57,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-15 12:44:36,2022-04-15 12:45:23,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-15 12:44:36,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-15 12:45:23,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 12:45:23,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 13:10:36,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 13:12:15,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 13:12:26,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-15 13:12:56,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-15 13:21:14,2022-04-15 13:22:02,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-15 13:21:14,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-15 13:22:02,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 13:22:02,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 13:29:08,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 13:30:32,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 13:30:43,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-15 13:31:13,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-15 13:40:06,2022-04-15 13:40:53,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-15 13:40:06,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-15 13:40:53,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 13:40:53,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 13:46:27,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 13:47:49,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 13:48:00,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-15 13:48:30,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-15 14:12:39,2022-04-15 14:13:27,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-15 14:12:39,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-15 14:13:27,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 14:13:27,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 14:27:42,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 14:29:00,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 14:29:11,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-15 14:29:41,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-15 14:47:19,2022-04-15 14:48:06,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-15 14:47:19,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-15 14:48:06,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 14:48:06,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 14:51:53,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 14:53:17,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 14:53:28,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-15 14:53:58,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-15 14:59:41,2022-04-15 15:00:28,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-15 14:59:41,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-15 15:00:28,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 15:00:28,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 15:08:12,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 15:09:30,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 15:09:41,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-15 15:10:11,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-15 15:32:49,2022-04-15 15:33:36,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-15 15:32:49,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-15 15:33:36,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 15:33:36,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 15:48:35,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 15:49:57,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 15:50:08,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-15 15:50:38,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-15 16:30:12,2022-04-15 16:30:59,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-15 16:30:12,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-15 16:30:59,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 16:30:59,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 16:38:44,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 16:40:53,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 16:41:04,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-15 16:41:34,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-15 16:43:27,2022-04-15 16:44:15,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-15 16:43:27,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-15 16:44:15,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 16:44:15,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 17:41:29,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 17:44:56,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 17:45:07,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-15 17:45:37,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-15 17:47:35,2022-04-15 17:48:22,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-15 17:47:35,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-15 17:48:22,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 17:48:22,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 18:02:08,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 18:06:19,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 18:06:30,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-15 18:07:00,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-15 18:11:13,2022-04-15 18:12:01,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-15 18:11:13,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-15 18:12:01,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 18:12:01,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 18:29:28,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 18:41:20,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 18:41:29,2022-04-15 18:43:48,00:02:19,Informational,65,Absence of wind during run-up,,Operating states  (28),Out of Environmental Specification,,
2022-04-15 18:41:29,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-15 18:43:48,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-15 18:43:48,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-15 19:23:43,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-15 19:25:51,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-15 19:26:01,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-15 19:26:31,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-16 07:10:39,2022-04-16 07:11:27,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-16 07:10:39,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-16 07:11:27,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-16 07:11:27,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-16 07:51:56,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-16 08:03:37,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-16 08:03:47,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-16 08:04:17,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-16 08:07:05,2022-04-16 08:07:52,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-16 08:07:05,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-16 08:07:52,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-16 08:07:52,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-16 08:14:05,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-16 08:17:08,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-16 08:17:19,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-16 08:17:49,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-16 10:04:08,2022-04-16 10:04:56,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-16 10:04:08,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-16 10:04:56,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-16 10:04:56,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-16 10:12:54,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-16 10:17:04,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-16 10:17:14,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-16 10:17:44,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-16 10:27:41,2022-04-16 10:28:29,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-16 10:27:41,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-16 10:28:29,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-16 10:28:29,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-16 10:31:38,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-16 10:32:56,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-16 10:33:07,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-16 10:33:37,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-18 10:35:46,2022-04-18 10:36:34,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-18 10:35:46,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-18 10:36:34,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-18 10:36:34,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-18 10:38:49,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-18 10:40:05,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-18 10:40:16,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-18 10:40:46,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-18 11:34:46,2022-04-18 11:35:34,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-18 11:34:46,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-18 11:35:34,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-18 11:35:34,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-18 11:38:06,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-18 11:40:27,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-18 11:40:38,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-18 11:41:08,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-18 12:46:31,2022-04-18 12:47:19,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-18 12:46:31,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-18 12:47:19,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-18 12:47:19,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-18 12:49:34,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-18 12:50:50,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-18 12:51:01,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-18 12:51:31,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-18 14:44:07,2022-04-18 14:44:54,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-18 14:44:07,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-18 14:44:54,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-18 14:44:54,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-18 14:48:28,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-18 14:49:30,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-18 14:49:40,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-18 14:50:10,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-18 16:49:34,2022-04-18 16:50:22,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-04-18 16:49:34,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-04-18 16:50:22,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-18 16:50:22,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-18 16:53:44,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-18 16:55:12,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-18 16:55:22,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-18 16:55:52,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-22 07:17:22,2022-04-22 07:19:40,00:02:18,Stop,710,Battery test,,Operating states  (28),Technical Standby,13 (Int) Operating States,
2022-04-22 07:17:22,-,-,Informational,100030,Brake program 180,,,Technical Standby,,
2022-04-22 07:19:40,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-22 07:19:40,-,-,Informational,100110,Bypass limit switches,,,Full Performance,,
2022-04-22 07:19:45,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-22 07:22:29,-,-,Informational,100140,System test 1,,,Technical Standby,,
2022-04-22 07:22:37,-,-,Informational,100150,System test 2,,,Technical Standby,,
2022-04-22 07:22:52,-,-,Informational,100160,System test 3,,,Technical Standby,,
2022-04-22 07:23:07,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-22 07:25:16,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-22 07:25:27,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-22 07:25:57,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-25 10:30:19,2022-04-25 12:37:51,02:07:32,Stop,25,Manual stop without login,,Manual stop (service)  (9),Scheduled Maintenance,06 (Int) Scheduled Maintenance,
2022-04-25 10:30:19,-,-,Informational,100050,Brake program 60,,,Technical Standby,,
2022-04-25 10:31:56,2022-04-25 12:37:52,02:05:56,Informational,6410,Manual yaw,,Manual stop (service)  (9),Full Performance,,
2022-04-25 10:39:20,2022-04-25 12:23:18,01:43:58,Informational,2910,Manual operation generator fan 1,,Warnings (27),Full Performance,,
2022-04-25 11:31:54,2022-04-25 12:04:35,00:32:41,Warning,2125,Timeout brake closed,,Warnings (27),,,
2022-04-25 12:04:27,-,-,Informational,100100,Open disc brake,,,Full Performance,,
2022-04-25 12:04:27,-,-,Informational,100110,Bypass limit switches,,,Full Performance,,
2022-04-25 12:04:32,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-25 12:05:10,-,-,Informational,100050,Brake program 60,,,Technical Standby,,
2022-04-25 12:30:32,-,-,Informational,100100,Open disc brake,,,Full Performance,,
2022-04-25 12:30:32,-,-,Informational,100110,Bypass limit switches,,,Full Performance,,
2022-04-25 12:30:34,-,-,Informational,100050,Brake program 60,,,Technical Standby,,
2022-04-25 12:37:51,-,-,Informational,100100,Open disc brake,,,Full Performance,,
2022-04-25 12:37:51,-,-,Informational,100110,Bypass limit switches,,,Full Performance,,
2022-04-25 12:37:52,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-04-25 12:37:56,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-04-25 12:38:30,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-04-25 12:46:45,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-04-25 12:46:56,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-04-25 12:47:26,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-04-25 12:49:33,2022-04-25 12:50:20,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
