Timestamp start,Timestamp end,Duration,Status,Code,Message,Comment,Service contract category,IEC category,Global contract category,Custom contract category
2022-03-23 04:09:14,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-23 04:10:01,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-23 04:10:01,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-23 04:33:30,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-23 04:36:34,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-23 04:36:45,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-23 04:37:15,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-23 09:14:53,2022-03-23 09:15:41,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-23 09:14:53,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-23 09:15:41,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-23 09:15:41,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-23 10:15:47,2022-03-23 10:16:20,00:00:33,Warning,6525,4-20mA anemometer 2,,Warnings (27),,,
2022-03-23 10:15:47,2022-03-23 10:16:20,00:00:33,Warning,6635,4-20 mA vane 2,,Sensor error (21),,,
2022-03-23 10:15:50,2022-03-23 10:20:28,00:04:38,Stop,6530,Anemometer defect,RES notified SGRE about defect on 15/3/2022,Sensor error (21),Forced outage,09 (Int) Fault,
2022-03-23 10:15:50,-,-,Informational,100060,Brake program 52,,,Full Performance,,
2022-03-23 10:16:38,2022-03-23 10:16:50,00:00:12,Warning,6525,4-20mA anemometer 2,,Warnings (27),,,
2022-03-23 10:16:38,2022-03-23 10:16:50,00:00:12,Warning,6635,4-20 mA vane 2,,Sensor error (21),,,
2022-03-23 10:17:32,2022-03-23 10:17:42,00:00:10,Warning,6525,4-20mA anemometer 2,,Warnings (27),,,
2022-03-23 10:17:32,2022-03-23 10:17:42,00:00:10,Warning,6635,4-20 mA vane 2,,Sensor error (21),,,
2022-03-23 10:17:55,2022-03-23 10:18:05,00:00:10,Warning,6525,4-20mA anemometer 2,,Warnings (27),,,
